time,rel_time(sec),velocity(c/s)
2022-01-02T04:08:46.625000,526.6,16.225990295410156
2022-01-02T04:08:46.675000,526.65,9.268043518066406
2022-01-02T04:08:46.725000,526.7,14.310104370117188
2022-01-02T04:08:46.775000,526.75,40.35215759277344
2022-01-02T04:08:46.825000,526.8,10.394210815429688
2022-01-02T04:08:46.875000,526.85,-11.563735961914062
2022-01-02T04:08:46.925000,526.9,47.47832489013672
2022-01-02T04:08:46.975000,526.95,21.52037811279297
2022-01-02T04:08:47.025000,527.0,-39.43756103515625
2022-01-02T04:08:47.075000,527.05,-19.3955078125
2022-01-02T04:08:47.125000,527.1,-48.35345458984375
2022-01-02T04:08:47.175000,527.15,-5.3114013671875
2022-01-02T04:08:47.225000,527.2,66.73066711425781
2022-01-02T04:08:47.275000,527.25,17.772720336914062
2022-01-02T04:08:47.325000,527.3,-4.185226440429688
2022-01-02T04:08:47.375000,527.35,25.856834411621094
2022-01-02T04:08:47.425000,527.4,28.898887634277344
2022-01-02T04:08:47.475000,527.45,99.9409408569336
2022-01-02T04:08:47.525000,527.5,75.98300170898438
2022-01-02T04:08:47.575000,527.55,-8.974945068359375
2022-01-02T04:08:47.625000,527.6,37.06710815429688
2022-01-02T04:08:47.675000,527.65,36.109169006347656
2022-01-02T04:08:47.725000,527.7,55.15122222900391
2022-01-02T04:08:47.775000,527.75,72.19328308105469
2022-01-02T04:08:47.825000,527.8,-1.7646636962890625
2022-01-02T04:08:47.875000,527.85,-14.722610473632812
2022-01-02T04:08:47.925000,527.9,25.31945037841797
2022-01-02T04:08:47.975000,527.95,-10.63848876953125
2022-01-02T04:08:48.025000,528.0,-2.5964431762695312
2022-01-02T04:08:48.075000,528.05,44.44561767578125
2022-01-02T04:08:48.125000,528.1,-27.5123291015625
2022-01-02T04:08:48.175000,528.15,29.52973175048828
2022-01-02T04:08:48.225000,528.2,93.57178497314452
2022-01-02T04:08:48.275000,528.25,33.61383819580078
2022-01-02T04:08:48.325000,528.3,-3.344100952148437
2022-01-02T04:08:48.375000,528.35,-42.30204772949219
2022-01-02T04:08:48.425000,528.4,-7.2599945068359375
2022-01-02T04:08:48.475000,528.45,30.782066345214844
2022-01-02T04:08:48.525000,528.5,85.82412719726562
2022-01-02T04:08:48.575000,528.55,70.86618041992188
2022-01-02T04:08:48.625000,528.6,16.908233642578125
2022-01-02T04:08:48.675000,528.65,93.95028686523438
2022-01-02T04:08:48.725000,528.7,66.99234771728516
2022-01-02T04:08:48.775000,528.75,26.034400939941406
2022-01-02T04:08:48.825000,528.8,6.076461791992188
2022-01-02T04:08:48.875000,528.85,-28.88148498535156
2022-01-02T04:08:48.925000,528.9,2.1605682373046875
2022-01-02T04:08:48.975000,528.95,-9.797378540039062
2022-01-02T04:08:49.025000,529.0,27.24468231201172
2022-01-02T04:08:49.075000,529.05,3.2867431640625
2022-01-02T04:08:49.125000,529.1,-38.67120361328125
2022-01-02T04:08:49.175000,529.15,-25.629150390625
2022-01-02T04:08:49.225000,529.2,-88.58709716796875
2022-01-02T04:08:49.275000,529.25,13.454963684082031
2022-01-02T04:08:49.325000,529.3,41.49701690673828
2022-01-02T04:08:49.375000,529.35,-52.46092224121094
2022-01-02T04:08:49.425000,529.4,50.58113098144531
2022-01-02T04:08:49.475000,529.45,29.623191833496094
2022-01-02T04:08:56.825000,536.8,104.8054428100586
2022-01-02T04:08:56.875000,536.85,-18.152496337890625
2022-01-02T04:08:56.925000,536.9,-65.11044311523438
2022-01-02T04:08:56.975000,536.95,59.93161010742188
2022-01-02T04:08:57.025000,537.0,38.973663330078125
2022-01-02T04:08:57.075000,537.05,-109.98428344726562
2022-01-02T04:08:57.125000,537.1,40.05777740478516
2022-01-02T04:08:57.175000,537.15,55.099830627441406
2022-01-02T04:08:57.225000,537.2,-22.85810852050781
2022-01-02T04:08:57.275000,537.25,127.18394470214844
2022-01-02T04:08:57.325000,537.3,27.22600555419922
2022-01-02T04:08:57.375000,537.35,-23.731948852539062
2022-01-02T04:08:57.425000,537.4,34.31011199951172
2022-01-02T04:08:57.475000,537.45,74.3521728515625
2022-01-02T04:08:57.525000,537.5,90.39422607421876
2022-01-02T04:08:57.575000,537.55,-63.563720703125
2022-01-02T04:08:57.625000,537.6,0.4783401489257812
2022-01-02T04:08:57.675000,537.65,64.52040100097656
2022-01-02T04:08:57.725000,537.7,52.56245422363281
2022-01-02T04:08:57.775000,537.75,89.60450744628906
2022-01-02T04:08:57.825000,537.8,56.64656066894531
2022-01-02T04:08:57.875000,537.85,78.6886215209961
2022-01-02T04:08:57.925000,537.9,78.73067474365234
2022-01-02T04:08:57.975000,537.95,74.77273559570312
2022-01-02T04:08:58.025000,538.0,69.81478881835938
2022-01-02T04:08:58.075000,538.05,66.85684204101562
2022-01-02T04:08:58.125000,538.1,52.898902893066406
2022-01-02T04:08:58.175000,538.15,-1.0590438842773438
2022-01-02T04:08:58.225000,538.2,19.983009338378903
2022-01-02T04:08:58.275000,538.25,26.025070190429688
2022-01-02T04:08:58.325000,538.3,57.06712341308594
2022-01-02T04:08:58.375000,538.35,59.10918426513672
2022-01-02T04:08:58.425000,538.4,56.15123748779297
2022-01-02T04:08:58.475000,538.45,141.19329833984375
2022-01-02T04:08:58.525000,538.5,41.2353515625
2022-01-02T04:08:58.575000,538.55,55.27740478515625
2022-01-02T04:08:58.625000,538.6,161.3194580078125
2022-01-02T04:08:58.675000,538.65,30.36151885986328
2022-01-02T04:08:58.725000,538.7,111.40357208251952
2022-01-02T04:08:58.775000,538.75,238.4456329345703
2022-01-02T04:08:58.825000,538.8,49.48768615722656
2022-01-02T04:08:58.875000,538.85,34.52973937988281
2022-01-02T04:08:58.925000,538.9,158.57180786132812
2022-01-02T04:08:58.975000,538.95,-8.386138916015625
2022-01-02T04:08:59.025000,539.0,-16.344085693359375
2022-01-02T04:08:59.075000,539.05,89.69796752929688
2022-01-02T04:08:59.125000,539.1,-60.25997924804688
2022-01-02T04:08:59.175000,539.15,37.78208160400391
2022-01-02T04:08:59.225000,539.2,173.82412719726562
2022-01-02T04:08:59.275000,539.25,86.86619567871094
2022-01-02T04:08:59.325000,539.3,123.9082489013672
2022-01-02T04:08:59.375000,539.35,85.95030212402344
2022-01-02T04:08:59.425000,539.4,-6.0076446533203125
2022-01-02T04:08:59.475000,539.45,109.03441619873048
2022-01-02T04:08:59.525000,539.5,171.07647705078125
2022-01-02T04:08:59.575000,539.55,43.1185302734375
2022-01-02T04:08:59.625000,539.6,25.16058349609375
2022-01-02T04:08:59.675000,539.65,121.20264434814452
2022-01-02T04:08:59.725000,539.7,161.24468994140625
2022-01-02T04:08:59.775000,539.75,94.28675079345705
2022-01-02T04:08:59.825000,539.8,52.32881164550781
2022-01-02T04:08:59.875000,539.85,122.37086486816406
2022-01-02T04:08:59.925000,539.9,82.41291809082031
2022-01-02T04:08:59.975000,539.95,62.45497894287109
2022-01-02T04:09:00.025000,540.0,97.49703216552734
2022-01-02T04:09:00.075000,540.05,99.53909301757812
2022-01-02T04:09:00.125000,540.1,107.58114624023438
2022-01-02T04:09:00.175000,540.15,58.62319946289063
2022-01-02T04:09:00.225000,540.2,65.6652603149414
2022-01-02T04:09:00.275000,540.25,96.70731353759766
2022-01-02T04:09:00.325000,540.3,164.74937438964844
2022-01-02T04:09:00.375000,540.35,60.79142761230469
2022-01-02T04:09:00.425000,540.4,-79.16651916503906
2022-01-02T04:09:00.475000,540.45,178.8755340576172
2022-01-02T04:09:00.525000,540.5,186.9176025390625
2022-01-02T04:09:00.575000,540.55,39.95964813232422
2022-01-02T04:09:00.625000,540.6,164.001708984375
2022-01-02T04:09:00.675000,540.65,107.04376220703124
2022-01-02T04:09:00.725000,540.7,61.08582305908203
2022-01-02T04:09:00.775000,540.75,160.12786865234375
2022-01-02T04:09:00.825000,540.8,172.16993713378906
2022-01-02T04:09:00.875000,540.85,99.21199035644533
2022-01-02T04:09:00.925000,540.9,77.25404357910156
2022-01-02T04:09:00.975000,540.95,112.2960968017578
2022-01-02T04:09:01.025000,541.0,40.338157653808594
2022-01-02T04:09:01.075000,541.05,36.38021087646485
2022-01-02T04:09:01.125000,541.1,47.422271728515625
2022-01-02T04:09:01.175000,541.15,-36.535675048828125
2022-01-02T04:09:01.225000,541.2,19.506378173828125
2022-01-02T04:09:01.275000,541.25,154.54843139648438
2022-01-02T04:09:01.325000,541.3,133.5904998779297
2022-01-02T04:09:01.375000,541.35,27.632553100585938
2022-01-02T04:09:01.425000,541.4,93.6746063232422
2022-01-02T04:09:01.475000,541.45,112.71665954589844
2022-01-02T04:09:01.525000,541.5,56.75872039794922
2022-01-02T04:09:01.575000,541.55,204.80078125
2022-01-02T04:09:01.625000,541.6,250.84283447265625
2022-01-02T04:09:01.675000,541.65,73.8848876953125
2022-01-02T04:09:01.725000,541.7,-9.07305908203125
2022-01-02T04:09:01.775000,541.75,84.968994140625
2022-01-02T04:09:01.825000,541.8,132.01104736328125
2022-01-02T04:09:01.875000,541.85,27.05310821533203
2022-01-02T04:09:01.925000,541.9,25.09516906738281
2022-01-02T04:09:01.975000,541.95,113.13722229003906
2022-01-02T04:09:02.025000,542.0,15.179283142089844
2022-01-02T04:09:02.075000,542.05,127.2213363647461
2022-01-02T04:09:02.125000,542.1,132.26339721679688
2022-01-02T04:09:02.175000,542.15,-128.69454956054688
2022-01-02T04:09:02.225000,542.2,227.34750366210935
2022-01-02T04:09:02.275000,542.25,269.3895568847656
2022-01-02T04:09:02.325000,542.3,-40.568389892578125
2022-01-02T04:09:02.375000,542.35,84.47367095947266
2022-01-02T04:09:02.425000,542.4,88.51573181152344
2022-01-02T04:09:02.475000,542.45,71.55778503417969
2022-01-02T04:09:02.525000,542.5,-15.400161743164062
2022-01-02T04:09:02.575000,542.55,59.64189910888672
2022-01-02T04:09:02.625000,542.6,148.6839599609375
2022-01-02T04:09:02.675000,542.65,36.72601318359375
2022-01-02T04:09:02.725000,542.7,164.76806640625
2022-01-02T04:09:02.775000,542.75,44.81011962890625
2022-01-02T04:09:02.825000,542.8,-33.1478271484375
2022-01-02T04:09:02.875000,542.85,178.89422607421875
2022-01-02T04:09:02.925000,542.9,26.93628692626953
2022-01-02T04:09:02.975000,542.95,-62.02165222167969
2022-01-02T04:09:03.025000,543.0,148.02040100097656
2022-01-02T04:09:03.075000,543.05,68.06245422363281
2022-01-02T04:09:03.125000,543.1,-88.89549255371094
2022-01-02T04:09:03.175000,543.15,64.14657592773438
2022-01-02T04:09:03.225000,543.2,88.18862915039062
2022-01-02T04:09:03.275000,543.25,-94.76931762695312
2022-01-02T04:09:03.325000,543.3,2.272735595703125
2022-01-02T04:09:03.375000,543.35,164.31478881835938
2022-01-02T04:09:03.425000,543.4,23.35684967041016
2022-01-02T04:09:03.475000,543.45,-54.60108947753906
2022-01-02T04:09:03.525000,543.5,49.44096374511719
2022-01-02T04:09:03.575000,543.55,72.48301696777344
2022-01-02T04:09:03.625000,543.6,131.5250701904297
2022-01-02T04:09:10.675000,550.65,114.45499420166016
2022-01-02T04:09:10.725000,550.7,93.4970474243164
2022-01-02T04:09:10.775000,550.75,-18.46089172363281
2022-01-02T04:09:10.825000,550.8,14.581161499023438
2022-01-02T04:09:10.875000,550.85,180.6232147216797
2022-01-02T04:09:10.925000,550.9,100.66526794433594
2022-01-02T04:09:10.975000,550.95,35.70732879638672
2022-01-02T04:09:11.025000,551.0,31.74938201904297
2022-01-02T04:09:11.075000,551.05,-4.20855712890625
2022-01-02T04:09:11.125000,551.1,144.83349609375
2022-01-02T04:09:11.175000,551.15,144.87554931640625
2022-01-02T04:09:11.225000,551.2,-24.0823974609375
2022-01-02T04:09:11.275000,551.25,41.95966339111328
2022-01-02T04:09:11.325000,551.3,133.00172424316406
2022-01-02T04:09:11.375000,551.35,106.04377746582033
2022-01-02T04:09:11.425000,551.4,98.08583068847656
2022-01-02T04:09:11.475000,551.45,86.12789154052734
2022-01-02T04:09:11.525000,551.5,57.1699447631836
2022-01-02T04:09:11.575000,551.55,59.212005615234375
2022-01-02T04:09:11.625000,551.6,184.25405883789065
2022-01-02T04:09:11.675000,551.65,165.29611206054688
2022-01-02T04:09:11.725000,551.7,-9.661834716796877
2022-01-02T04:09:11.775000,551.75,102.3802261352539
2022-01-02T04:09:11.825000,551.8,156.4222869873047
2022-01-02T04:09:11.875000,551.85,41.46434020996094
2022-01-02T04:09:11.925000,551.9,109.5063934326172
2022-01-02T04:09:11.975000,551.95,112.54845428466795
2022-01-02T04:09:12.025000,552.0,34.59050750732422
2022-01-02T04:09:12.075000,552.05,45.63256072998047
2022-01-02T04:09:12.125000,552.1,81.67462158203125
2022-01-02T04:09:12.175000,552.15,109.7166748046875
2022-01-02T04:09:12.225000,552.2,68.75872802734375
2022-01-02T04:09:12.275000,552.25,47.80078887939453
2022-01-02T04:09:12.325000,552.3,104.84284210205078
2022-01-02T04:09:12.375000,552.35,128.88490295410156
2022-01-02T04:09:12.425000,552.4,169.9269561767578
2022-01-02T04:09:12.475000,552.45,123.96900939941406
2022-01-02T04:09:12.525000,552.5,17.011070251464844
2022-01-02T04:09:12.575000,552.55,174.05313110351562
2022-01-02T04:09:12.625000,552.6,203.09518432617188
2022-01-02T04:09:12.675000,552.65,81.13723754882812
2022-01-02T04:09:12.725000,552.7,179.17929077148438
2022-01-02T04:09:12.775000,552.75,115.22135162353516
2022-01-02T04:09:12.825000,552.8,80.2634048461914
2022-01-02T04:09:12.875000,552.85,135.3054656982422
2022-01-02T04:09:12.925000,552.9,125.34751892089844
2022-01-02T04:09:12.975000,552.95,167.3895721435547
2022-01-02T04:09:13.025000,553.0,20.43163299560547
2022-01-02T04:09:13.075000,553.05,65.47368621826172
2022-01-02T04:09:13.125000,553.1,140.5157470703125
2022-01-02T04:09:13.175000,553.15,45.55780029296875
2022-01-02T04:09:13.225000,553.2,148.599853515625
2022-01-02T04:09:13.275000,553.25,74.64190673828125
2022-01-02T04:09:13.325000,553.3,16.68396759033203
2022-01-02T04:09:13.375000,553.35,143.7260284423828
2022-01-02T04:09:13.425000,553.4,107.76808166503906
2022-01-02T04:09:13.475000,553.45,98.81013488769533
2022-01-02T04:09:13.525000,553.5,148.85218811035156
2022-01-02T04:09:13.575000,553.55,139.8942413330078
2022-01-02T04:09:13.625000,553.6,150.93630981445312
2022-01-02T04:09:13.675000,553.65,160.97836303710938
2022-01-02T04:09:13.725000,553.7,199.0204162597656
2022-01-02T04:09:13.775000,553.75,146.06246948242188
2022-01-02T04:09:13.825000,553.8,54.104530334472656
2022-01-02T04:09:13.875000,553.85,111.1465835571289
2022-01-02T04:09:13.925000,553.9,60.18864440917969
2022-01-02T04:09:13.975000,553.95,108.23069763183594
2022-01-02T04:09:14.025000,554.0,159.2727508544922
2022-01-02T04:09:14.075000,554.05,4.314811706542969
2022-01-02T04:09:14.125000,554.1,91.35686492919922
2022-01-02T04:09:14.175000,554.15,96.39892578125
2022-01-02T04:09:14.225000,554.2,37.44097900390625
2022-01-02T04:09:14.275000,554.25,154.4830322265625
2022-01-02T04:09:14.325000,554.3,161.52508544921875
2022-01-02T04:09:14.375000,554.35,141.567138671875
2022-01-02T04:09:14.425000,554.4,76.60920715332031
2022-01-02T04:09:14.475000,554.45,133.65126037597656
2022-01-02T04:09:14.525000,554.5,164.6933135986328
2022-01-02T04:09:14.575000,554.55,24.735374450683597
2022-01-02T04:09:14.625000,554.6,164.77743530273438
2022-01-02T04:09:14.675000,554.65,265.8194885253906
2022-01-02T04:09:14.725000,554.7,124.86154174804688
2022-01-02T04:09:14.775000,554.75,131.90359497070312
2022-01-02T04:09:14.825000,554.8,154.94564819335938
2022-01-02T04:09:14.875000,554.85,47.98770904541016
2022-01-02T04:09:14.925000,554.9,101.0297622680664
2022-01-02T04:09:14.975000,554.95,65.07182312011719
2022-01-02T04:09:15.025000,555.0,-39.88612365722656
2022-01-02T04:09:15.075000,555.05,80.15592956542969
2022-01-02T04:09:15.125000,555.1,90.19798278808594
2022-01-02T04:09:15.175000,555.15,89.24004364013672
2022-01-02T04:09:15.225000,555.2,61.28209686279297
2022-01-02T04:09:15.275000,555.25,149.32415771484375
2022-01-02T04:09:15.325000,555.3,236.3662109375
2022-01-02T04:09:15.375000,555.35,76.40826416015625
2022-01-02T04:09:15.425000,555.4,148.4503173828125
2022-01-02T04:09:15.475000,555.45,134.4923858642578
2022-01-02T04:09:15.525000,555.5,77.53443908691406
2022-01-02T04:09:15.575000,555.55,137.5764923095703
2022-01-02T04:09:15.625000,555.6,144.61854553222656
2022-01-02T04:09:15.675000,555.65,136.6605987548828
2022-01-02T04:09:15.725000,555.7,48.7026596069336
2022-01-02T04:09:15.775000,555.75,155.74472045898438
2022-01-02T04:09:15.825000,555.8,102.78677368164062
2022-01-02T04:09:15.875000,555.85,-28.171173095703125
2022-01-02T04:09:15.925000,555.9,117.87088775634766
2022-01-02T04:09:15.975000,555.95,63.91294097900391
2022-01-02T04:09:16.025000,556.0,62.95499801635742
2022-01-02T04:09:16.075000,556.05,204.9970550537109
2022-01-02T04:09:16.125000,556.1,78.03910827636719
2022-01-02T04:09:16.175000,556.15,79.08116912841797
2022-01-02T04:09:16.225000,556.2,177.12322998046875
2022-01-02T04:09:16.275000,556.25,83.165283203125
2022-01-02T04:09:16.325000,556.3,176.20733642578125
2022-01-02T04:09:16.375000,556.35,122.2493896484375
2022-01-02T04:09:16.425000,556.4,-11.70855712890625
2022-01-02T04:09:16.475000,556.45,149.33349609375
2022-01-02T04:09:16.525000,556.5,107.37556457519533
2022-01-02T04:09:16.575000,556.55,82.41761779785156
2022-01-02T04:09:16.625000,556.6,191.4596710205078
2022-01-02T04:09:16.675000,556.65,133.50172424316406
2022-01-02T04:09:16.725000,556.7,74.54378509521484
2022-01-02T04:09:16.775000,556.75,31.585838317871094
2022-01-02T04:09:16.825000,556.8,18.627899169921875
2022-01-02T04:09:16.875000,556.85,55.669952392578125
2022-01-02T04:09:16.925000,556.9,149.71200561523438
2022-01-02T04:09:16.975000,556.95,159.75405883789062
2022-01-02T04:09:17.025000,557.0,3.7961196899414062
2022-01-02T04:09:17.075000,557.05,51.83818054199219
2022-01-02T04:09:17.125000,557.1,119.88023376464844
2022-01-02T04:09:17.175000,557.15,73.92228698730469
2022-01-02T04:09:17.225000,557.2,91.96434783935548
2022-01-02T04:09:17.275000,557.25,-10.99359130859375
2022-01-02T04:09:17.325000,557.3,24.0484619140625
2022-01-02T04:09:17.375000,557.35,195.09051513671875
2022-01-02T04:09:17.425000,557.4,136.132568359375
2022-01-02T04:09:17.475000,557.45,67.17462158203125
2022-01-02T04:09:17.525000,557.5,91.21668243408205
2022-01-02T04:09:17.575000,557.55,88.25874328613281
2022-01-02T04:09:17.625000,557.6,140.30079650878906
2022-01-02T04:09:17.675000,557.65,173.3428497314453
2022-01-02T04:09:17.725000,557.7,117.3849105834961
2022-01-02T04:09:17.775000,557.75,37.42696380615234
2022-01-02T04:09:17.825000,557.8,-7.530975341796875
2022-01-02T04:09:17.875000,557.85,78.51107788085938
2022-01-02T04:09:17.925000,557.9,121.55313110351562
2022-01-02T04:09:17.975000,557.95,88.59518432617188
2022-01-02T04:09:18.025000,558.0,-24.362762451171875
2022-01-02T04:09:18.075000,558.05,-98.32069396972656
2022-01-02T04:09:18.125000,558.1,55.72135925292969
2022-01-02T04:09:18.175000,558.15,72.76341247558594
2022-01-02T04:09:18.225000,558.2,104.8054656982422
2022-01-02T04:09:18.275000,558.25,110.84752655029295
2022-01-02T04:09:18.325000,558.3,-47.11041259765625
2022-01-02T04:09:18.375000,558.35,74.931640625
2022-01-02T04:09:18.425000,558.4,159.97369384765625
2022-01-02T04:09:18.475000,558.45,110.0157470703125
2022-01-02T04:09:18.525000,558.5,34.05780792236328
2022-01-02T04:09:18.575000,558.55,-93.90013122558594
2022-01-02T04:09:18.625000,558.6,98.14192199707033
2022-01-02T04:09:18.675000,558.65,215.18397521972656
2022-01-02T04:09:18.725000,558.7,77.22602844238281
2022-01-02T04:09:18.775000,558.75,83.26808166503906
2022-01-02T04:09:18.825000,558.8,-11.689849853515623
2022-01-02T04:09:18.875000,558.85,-47.647796630859375
2022-01-02T04:09:18.925000,558.9,159.39425659179688
2022-01-02T04:09:18.975000,558.95,170.43630981445312
2022-01-02T04:09:19.025000,559.0,6.478370666503906
2022-01-02T04:09:19.075000,559.05,-58.479583740234375
2022-01-02T04:09:19.125000,559.1,-35.43751525878906
2022-01-02T04:09:27.325000,567.3,138.45968627929688
2022-01-02T04:09:27.375000,567.35,47.501739501953125
2022-01-02T04:09:27.425000,567.4,41.54380035400391
2022-01-02T04:09:27.475000,567.45,99.58585357666016
2022-01-02T04:09:27.525000,567.5,128.62791442871094
2022-01-02T04:09:27.575000,567.55,276.66998291015625
2022-01-02T04:09:27.625000,567.6,66.71202087402344
2022-01-02T04:09:27.675000,567.65,4.754081726074219
2022-01-02T04:09:27.725000,567.7,130.796142578125
2022-01-02T04:09:27.775000,567.75,206.83819580078125
2022-01-02T04:09:27.825000,567.8,274.8802490234375
2022-01-02T04:09:27.875000,567.85,85.92230224609375
2022-01-02T04:09:27.925000,567.9,-38.03564453125
2022-01-02T04:09:27.975000,567.95,7.006416320800781
2022-01-02T04:09:28.025000,568.0,116.04846954345705
2022-01-02T04:09:28.075000,568.05,213.0905303955078
2022-01-02T04:09:28.125000,568.1,254.1325836181641
2022-01-02T04:09:28.175000,568.15,190.17465209960935
2022-01-02T04:09:28.225000,568.2,72.2166976928711
2022-01-02T04:09:28.275000,568.25,182.25875854492188
2022-01-02T04:09:28.325000,568.3,274.3008117675781
2022-01-02T04:09:28.375000,568.35,213.3428649902344
2022-01-02T04:09:28.425000,568.4,165.38491821289062
2022-01-02T04:09:28.475000,568.45,129.42697143554688
2022-01-02T04:09:28.525000,568.5,175.46902465820312
2022-01-02T04:09:28.575000,568.55,267.5111083984375
2022-01-02T04:09:28.625000,568.6,321.5531616210937
2022-01-02T04:09:28.675000,568.65,178.59519958496094
2022-01-02T04:09:28.725000,568.7,105.63726043701172
2022-01-02T04:09:28.775000,568.75,233.6793212890625
2022-01-02T04:09:28.825000,568.8,161.72137451171875
2022-01-02T04:09:28.875000,568.85,221.763427734375
2022-01-02T04:09:28.925000,568.9,181.80548095703125
2022-01-02T04:09:28.975000,568.95,24.84754180908203
2022-01-02T04:09:29.025000,569.0,237.88958740234372
2022-01-02T04:09:29.075000,569.05,171.93165588378906
2022-01-02T04:09:29.125000,569.1,155.9737091064453
2022-01-02T04:09:29.175000,569.15,274.0157470703125
2022-01-02T04:09:29.225000,569.2,95.0578155517578
2022-01-02T04:09:29.275000,569.25,173.09988403320312
2022-01-02T04:09:29.325000,569.3,303.1419372558594
2022-01-02T04:09:29.375000,569.35,225.1839904785156
2022-01-02T04:09:29.425000,569.4,158.22604370117188
2022-01-02T04:09:29.475000,569.45,213.26809692382807
2022-01-02T04:09:29.525000,569.5,150.31015014648438
2022-01-02T04:09:29.575000,569.55,113.35221099853516
2022-01-02T04:09:29.625000,569.6,278.394287109375
2022-01-02T04:09:29.675000,569.65,171.4363250732422
2022-01-02T04:09:29.725000,569.7,190.47837829589844
2022-01-02T04:09:29.775000,569.75,255.5204315185547
2022-01-02T04:09:29.825000,569.8,125.56249237060548
2022-01-02T04:09:29.875000,569.85,194.60455322265625
2022-01-02T04:09:29.925000,569.9,195.6466064453125
2022-01-02T04:09:29.975000,569.95,195.68865966796875
2022-01-02T04:09:30.025000,570.0,281.730712890625
2022-01-02T04:09:30.075000,570.05,277.77276611328125
2022-01-02T04:09:30.125000,570.1,186.81483459472656
2022-01-02T04:09:30.175000,570.15,63.85688781738281
2022-01-02T04:09:30.225000,570.2,79.89894104003906
2022-01-02T04:09:30.275000,570.25,131.9409942626953
2022-01-02T04:09:30.325000,570.3,226.98306274414065
2022-01-02T04:09:30.375000,570.35,339.0251159667969
2022-01-02T04:09:30.425000,570.4,169.06716918945312
2022-01-02T04:09:30.475000,570.45,55.109222412109375
2022-01-02T04:09:30.525000,570.5,201.1512756347656
2022-01-02T04:09:30.575000,570.55,237.19332885742188
2022-01-02T04:09:30.625000,570.6,203.23538208007807
2022-01-02T04:09:30.675000,570.65,242.27745056152344
2022-01-02T04:09:30.725000,570.7,200.3195037841797
2022-01-02T04:09:30.775000,570.75,63.3615608215332
2022-01-02T04:09:30.825000,570.8,144.4036102294922
2022-01-02T04:09:30.875000,570.85,294.4456787109375
2022-01-02T04:09:30.925000,570.9,166.48773193359375
2022-01-02T04:09:30.975000,570.95,101.52978515625
2022-01-02T04:09:31.025000,571.0,197.57183837890625
2022-01-02T04:09:31.075000,571.05,187.6138916015625
2022-01-02T04:09:31.125000,571.1,198.65594482421875
2022-01-02T04:09:31.175000,571.15,190.697998046875
2022-01-02T04:09:31.225000,571.2,118.74006652832033
2022-01-02T04:09:31.275000,571.25,184.78211975097656
2022-01-02T04:09:31.325000,571.3,226.82418823242188
2022-01-02T04:09:31.375000,571.35,225.86624145507807
2022-01-02T04:09:31.425000,571.4,129.90829467773438
2022-01-02T04:09:31.475000,571.45,41.95034790039063
2022-01-02T04:09:31.525000,571.5,232.99240112304688
2022-01-02T04:09:31.575000,571.55,240.03445434570312
2022-01-02T04:09:31.625000,571.6,227.07650756835935
2022-01-02T04:09:31.675000,571.65,280.1185913085937
2022-01-02T04:09:31.725000,571.7,78.16062927246094
2022-01-02T04:09:31.775000,571.75,24.202682495117188
2022-01-02T04:09:31.825000,571.8,156.24473571777344
2022-01-02T04:09:31.875000,571.85,232.28680419921875
2022-01-02T04:09:31.925000,571.9,110.32884979248048
2022-01-02T04:09:31.975000,571.95,130.37091064453125
2022-01-02T04:09:32.025000,572.0,169.4129638671875
2022-01-02T04:09:32.075000,572.05,50.45501708984375
2022-01-02T04:09:32.125000,572.1,228.4970703125
2022-01-02T04:09:32.175000,572.15,95.53913116455078
2022-01-02T04:09:32.225000,572.2,-23.41880798339844
2022-01-02T04:09:32.275000,572.25,288.62322998046875
2022-01-02T04:09:32.325000,572.3,203.6652984619141
2022-01-02T04:09:32.375000,572.35,98.70735931396484
2022-01-02T04:09:32.425000,572.4,201.7494201660156
2022-01-02T04:09:32.475000,572.45,64.79147338867188
2022-01-02T04:09:32.525000,572.5,22.833526611328125
2022-01-02T04:09:32.575000,572.55,204.8755798339844
2022-01-02T04:09:32.625000,572.6,245.91763305664065
2022-01-02T04:09:32.675000,572.65,147.95968627929688
2022-01-02T04:09:32.725000,572.7,23.001747131347656
2022-01-02T04:09:32.775000,572.75,97.04380798339844
2022-01-02T04:09:32.825000,572.8,239.0858612060547
2022-01-02T04:09:32.875000,572.85,166.12791442871094
2022-01-02T04:09:32.925000,572.9,150.1699676513672
2022-01-02T04:09:32.975000,572.95,93.21202850341795
2022-01-02T04:09:33.025000,573.0,8.25408935546875
2022-01-02T04:09:33.075000,573.05,74.296142578125
2022-01-02T04:09:33.125000,573.1,145.33819580078125
2022-01-02T04:09:33.175000,573.15,127.38025665283205
2022-01-02T04:09:33.225000,573.2,50.42230987548828
2022-01-02T04:09:33.275000,573.25,58.46437072753906
2022-01-02T04:09:33.325000,573.3,68.50642395019531
2022-01-02T04:09:33.375000,573.35,97.54847717285156
2022-01-02T04:09:33.425000,573.4,159.5905303955078
2022-01-02T04:09:33.475000,573.45,77.6325912475586
2022-01-02T04:09:33.525000,573.5,61.67464828491211
2022-01-02T04:09:33.575000,573.55,239.7167053222656
2022-01-02T04:09:33.625000,573.6,178.75875854492188
2022-01-02T04:09:33.675000,573.65,-19.199188232421875
2022-01-02T04:09:33.725000,573.7,104.8428726196289
2022-01-02T04:09:33.775000,573.75,110.88492584228516
2022-01-02T04:09:33.825000,573.8,51.92698669433594
2022-01-02T04:09:33.875000,573.85,205.9690399169922
